symbol,name,last_price,latest_date
603633.SH,徕木股份,6.66,2026-06-29
603636.SH,南威软件,7.81,2026-06-29
603637.SH,镇海股份,16.64,2026-06-29
603638.SH,艾迪精密,22.5,2026-06-29
603639.SH,海利尔,10.14,2026-06-29
603648.SH,畅联股份,8.63,2026-06-29
603655.SH,朗博科技,28.48,2026-06-29
603656.SH,泰禾智能,17.42,2026-06-29
603657.SH,春光科技,24.75,2026-06-29
603658.SH,安图生物,29.9,2026-06-29
603659.SH,璞泰来,27.49,2026-06-29
603660.SH,苏州科达,11.7,2026-06-29
603661.SH,恒林股份,39.3,2026-06-29
603665.SH,康隆达,25.77,2026-06-29
603666.SH,亿嘉和,25.77,2026-06-29
603668.SH,天马科技,12.91,2026-06-29
603669.SH,灵康药业,5.46,2026-06-29
603676.SH,XD卫信康,8.33,2026-06-29
603677.SH,奇精机械,12.8,2026-06-29
603679.SH,华体科技,19.7,2026-06-29
603680.SH,今创集团,9.82,2026-06-29
603681.SH,永冠新材,22.32,2026-06-29
603682.SH,锦和商管,7.7,2026-06-29
603683.SH,晶华新材,28.51,2026-06-29
603685.SH,晨丰科技,28.55,2026-06-29
603686.SH,福龙马,12.81,2026-06-29
603687.SH,大胜达,20.35,2026-06-29
603689.SH,皖天然气,7.01,2026-06-29
603690.SH,至纯科技,35.39,2026-06-29
603693.SH,江苏新能,12.66,2026-06-29
603696.SH,安记食品,11.64,2026-06-29
603697.SH,有友食品,10.33,2026-06-29
603698.SH,航天工程,39.87,2026-06-29
603700.SH,宁水集团,11.29,2026-06-29
603701.SH,德宏股份,21.55,2026-06-29
603703.SH,盛洋科技,10.72,2026-06-29
603706.SH,东方环宇,17.11,2026-06-29
603707.SH,健友股份,7.26,2026-06-29
603708.SH,家家悦,8.7,2026-06-29
603709.SH,中源家居,13.76,2026-06-29
603711.SH,香飘飘,11.44,2026-06-29
603712.SH,七一二,12.43,2026-06-29
603716.SH,塞力医疗,14.76,2026-06-29
603717.SH,天域生物,6.12,2026-06-29
603719.SH,良品铺子,8.89,2026-06-29
603721.SH,中广天择,17.05,2026-06-29
603725.SH,天安新材,11.29,2026-06-29
603726.SH,朗迪集团,32.35,2026-06-29
603727.SH,博迈科,17.18,2026-06-29
603730.SH,岱美股份,11.54,2026-06-29
603733.SH,仙鹤股份,26.66,2026-06-29
603737.SH,三棵树,24.27,2026-06-29
603739.SH,蔚蓝生物,11.82,2026-06-29
603755.SH,日辰股份,23.04,2026-06-29
603758.SH,秦安股份,9.03,2026-06-29
603759.SH,海天股份,6.97,2026-06-29
603766.SH,隆鑫通用,11.93,2026-06-29
603767.SH,中马传动,14.05,2026-06-29
603768.SH,常青股份,9.27,2026-06-29
603776.SH,永安行,20.45,2026-06-29
603777.SH,来伊份,15.76,2026-06-29
603778.SH,国晟科技,12.1,2026-06-29
603779.SH,威龙股份,7.43,2026-06-29
603787.SH,新日股份,9.21,2026-06-29
603788.SH,宁波高发,13.65,2026-06-29
603790.SH,雅运股份,21.74,2026-06-29
603797.SH,联泰环保,3.84,2026-06-29
603798.SH,康普顿,13.65,2026-06-29
603801.SH,志邦家居,5.54,2026-06-29
603803.SH,瑞斯康达,11.12,2026-06-29
603806.SH,福斯特,16.77,2026-06-29
603808.SH,歌力思,7.73,2026-06-29
603809.SH,豪能股份,8.56,2026-06-29
603810.SH,丰山集团,11.09,2026-06-29
603811.SH,诚意药业,7.75,2026-06-29
603813.SH,原尚股份,35.45,2026-06-29
603815.SH,交建股份,5.29,2026-06-29
603816.SH,顾家家居,22.88,2026-06-29
603817.SH,海峡环保,5.2,2026-06-29
603818.SH,曲美家居,2.9,2026-06-29
603819.SH,神力股份,11.1,2026-06-29
603826.SH,坤彩科技,26.23,2026-06-29
603829.SH,洛凯股份,16.21,2026-06-29
603833.SH,欧派家居,30.39,2026-06-29
603836.SH,海程邦达,7.96,2026-06-29
603839.SH,安正时尚,5.94,2026-06-29
603848.SH,好太太,13.31,2026-06-29
603855.SH,华荣股份,17.04,2026-06-29
603856.SH,东宏股份,13.3,2026-06-29
603858.SH,步长制药,15.21,2026-06-29
603860.SH,中公高科,24.05,2026-06-29
603861.SH,白云电器,13.59,2026-06-29
603863.SH,松炀资源,12.44,2026-06-29
603866.SH,桃李面包,3.75,2026-06-29
603867.SH,新化股份,34.79,2026-06-29
603868.SH,飞科电器,30.18,2026-06-29
603871.SH,嘉友国际,10.31,2026-06-29
603876.SH,XD鼎胜新,26.19,2026-06-29
603877.SH,太平鸟,12.22,2026-06-29
603878.SH,武进不锈,5.22,2026-06-29
603879.SH,永悦科技,4.47,2026-06-29
603880.SH,南卫股份,7.74,2026-06-29
603881.SH,数据港,23.82,2026-06-29
603882.SH,金域医学,22.76,2026-06-29
603883.SH,老百姓,11.26,2026-06-29
603885.SH,吉祥航空,10.57,2026-06-29
603886.SH,元祖股份,13.02,2026-06-29
603887.SH,城地香江,9.23,2026-06-29
603888.SH,新华网,17.17,2026-06-29
603889.SH,新澳股份,5.32,2026-06-29
603890.SH,春秋电子,26.27,2026-06-29
603895.SH,天永智能,27.55,2026-06-29
603896.SH,寿仙谷,13.23,2026-06-29
603897.SH,长城科技,32.12,2026-06-29
603898.SH,好莱客,15.59,2026-06-29
603899.SH,晨光股份,20.97,2026-06-29
603900.SH,莱绅通灵,5.73,2026-06-29
603901.SH,永创智能,10.14,2026-06-29
603903.SH,中持股份,13.05,2026-06-29
603906.SH,龙蟠科技,25.68,2026-06-29
603908.SH,牧高笛,17.29,2026-06-29
603909.SH,建发合诚,8.79,2026-06-29
603912.SH,佳力图,7.52,2026-06-29
603915.SH,国茂股份,13.7,2026-06-29
603916.SH,苏博特,13.86,2026-06-29
603917.SH,合力科技,11.83,2026-06-29
603918.SH,金桥信息,9.37,2026-06-29
603919.SH,金徽酒,15.79,2026-06-29
603926.SH,铁流股份,17.01,2026-06-29
603927.SH,中科软,12.66,2026-06-29
603928.SH,兴业股份,13.45,2026-06-29
603933.SH,睿能科技,21.8,2026-06-29
603936.SH,博敏电子,26.65,2026-06-29
603937.SH,丽岛新材,13.48,2026-06-29
603939.SH,益丰药房,18.88,2026-06-29
603948.SH,建业股份,23.32,2026-06-29
603949.SH,雪龙集团,17.27,2026-06-29
603955.SH,大千生态,19.79,2026-06-29
603956.SH,威派格,6.41,2026-06-29
603958.SH,哈森股份,17.12,2026-06-29
603960.SH,克来机电,17.1,2026-06-29
603966.SH,法兰泰克,8.08,2026-06-29
603967.SH,中创物流,10.72,2026-06-29
603968.SH,醋化股份,9.36,2026-06-29
603969.SH,银龙股份,7.3,2026-06-29
603970.SH,中农立华,9.78,2026-06-29
603976.SH,正川股份,27.07,2026-06-29
603977.SH,国泰集团,16.05,2026-06-29
603978.SH,深圳新星,29.84,2026-06-29
603980.SH,吉华集团,6.55,2026-06-29
603982.SH,泉峰汽车,5.58,2026-06-29
603983.SH,丸美生物,25.58,2026-06-29
603985.SH,恒润股份,21.84,2026-06-29
603987.SH,康德莱,7.06,2026-06-29
603988.SH,中电电机,16.28,2026-06-29
603990.SH,麦迪科技,20.65,2026-06-29
603992.SH,松霖科技,31.15,2026-06-29
603993.SH,洛阳钼业,18.0,2026-06-29
603995.SH,甬金股份,22.44,2026-06-29
603997.SH,继峰股份,11.65,2026-06-29
603998.SH,方盛制药,9.31,2026-06-29
603999.SH,读者传媒,5.08,2026-06-29
605001.SH,威奥股份,5.5,2026-06-29
605003.SH,众望布艺,21.25,2026-06-29
605005.SH,合兴股份,15.51,2026-06-29
605006.SH,山东玻纤,22.45,2026-06-29
605007.SH,五洲特纸,13.38,2026-06-29
605008.SH,长鸿高科,11.27,2026-06-29
605009.SH,豪悦护理,23.18,2026-06-29
605011.SH,杭州热电,15.56,2026-06-29
605016.SH,百龙创园,25.6,2026-06-29
605018.SH,长华集团,13.55,2026-06-29
605028.SH,世茂能源,20.78,2026-06-29
605033.SH,美邦股份,16.83,2026-06-29
605050.SH,福然德,9.39,2026-06-29
605055.SH,迎丰股份,10.33,2026-06-29
605056.SH,咸亨国际,15.44,2026-06-29
605058.SH,澳弘电子,34.46,2026-06-29
605066.SH,天正电气,6.6,2026-06-29
605068.SH,明新旭腾,16.57,2026-06-29
605069.SH,正和生态,15.77,2026-06-29
605077.SH,华康股份,11.04,2026-06-29
605080.SH,浙江自然,19.4,2026-06-29
605086.SH,龙高股份,25.28,2026-06-29
605088.SH,冠盛股份,27.58,2026-06-29
605089.SH,味知香,21.75,2026-06-29
605090.SH,九丰能源,36.13,2026-06-29
605099.SH,共创草坪,32.33,2026-06-29
605108.SH,同庆楼,11.6,2026-06-29
605116.SH,奥锐特,19.58,2026-06-29
605118.SH,力鼎光电,33.0,2026-06-29
605122.SH,四方新材,10.97,2026-06-29
605128.SH,上海沿浦,24.2,2026-06-29
605133.SH,嵘泰股份,35.79,2026-06-29
605136.SH,丽人丽妆,7.12,2026-06-29
605138.SH,盛泰集团,5.65,2026-06-29
605151.SH,西上海,17.99,2026-06-29
605155.SH,西大门,12.1,2026-06-29
605158.SH,华达新材,6.45,2026-06-29
605162.SH,新中港,7.63,2026-06-29
605166.SH,聚合顺,9.47,2026-06-29
605167.SH,利柏特,15.06,2026-06-29
605169.SH,洪通燃气,8.91,2026-06-29
605177.SH,东亚药业,17.2,2026-06-29
605179.SH,一鸣食品,12.88,2026-06-29
605180.SH,华生科技,12.18,2026-06-29
605183.SH,确成股份,15.09,2026-06-29
605186.SH,健麾信息,31.44,2026-06-29
605188.SH,国光连锁,11.77,2026-06-29
605189.SH,富春染织,12.22,2026-06-29
605196.SH,华通线缆,26.34,2026-06-29
605208.SH,永茂泰,14.5,2026-06-29
605218.SH,伟时电子,15.54,2026-06-29
605222.SH,起帆电缆,22.48,2026-06-29
605228.SH,神通科技,12.95,2026-06-29
605258.SH,协和电子,32.52,2026-06-29
605259.SH,绿田机械,17.68,2026-06-29
605266.SH,健之佳,15.12,2026-06-29
605268.SH,王力安防,9.1,2026-06-29
605277.SH,新亚电子,19.32,2026-06-29
605286.SH,同力天启,25.73,2026-06-29
605296.SH,神农集团,28.8,2026-06-29
605299.SH,舒华体育,13.43,2026-06-29
605300.SH,佳禾食品,10.35,2026-06-29
605303.SH,园林股份,24.1,2026-06-29
605305.SH,中际联合,40.0,2026-06-29
605319.SH,无锡振华,22.52,2026-06-29
605333.SH,沪光股份,16.81,2026-06-29
605337.SH,李子园,8.44,2026-06-29
605338.SH,巴比食品,17.76,2026-06-29
605339.SH,南侨食品,12.26,2026-06-29
605365.SH,立达信,13.94,2026-06-29
605366.SH,宏柏新材,13.98,2026-06-29
605368.SH,蓝天燃气,6.18,2026-06-29
605369.SH,拱东医疗,18.32,2026-06-29
605377.SH,华旺科技,9.52,2026-06-29
605378.SH,野马电池,13.85,2026-06-29
605388.SH,均瑶健康,4.94,2026-06-29
605398.SH,新炬网络,19.36,2026-06-29
605399.SH,晨光新材,14.31,2026-06-29
605488.SH,福莱新材,26.45,2026-06-29
605500.SH,森林包装,6.31,2026-06-29
605507.SH,国邦医药,15.57,2026-06-29
605555.SH,德昌股份,11.94,2026-06-29
605566.SH,福莱蒽特,36.07,2026-06-29
605567.SH,春雪食品,8.22,2026-06-29
605577.SH,龙版传媒,8.97,2026-06-29
605580.SH,恒盛能源,27.55,2026-06-29
605598.SH,上海港湾,39.18,2026-06-29
605599.SH,菜百股份,13.93,2026-06-29
